74,prio_[64; 64; 64]_0.995_0.4_0.2,300,6.2
74,prio_[64; 64; 64]_0.995_0.4_0.2,400,9.46
74,prio_[64; 64; 64]_0.995_0.4_0.2,500,12.03
74,prio_[64; 64; 64]_0.995_0.4_0.2,600,13.81
74,prio_[64; 64; 64]_0.995_0.4_0.2,614,14.05
75,prio_[64; 64; 64]_0.995_0.4_0.3,100,0.65
75,prio_[64; 64; 64]_0.995_0.4_0.3,200,3.58
75,prio_[64; 64; 64]_0.995_0.4_0.3,300,7.32
75,prio_[64; 64; 64]_0.995_0.4_0.3,400,9.97
75,prio_[64; 64; 64]_0.995_0.4_0.3,500,12.33
75,prio_[64; 64; 64]_0.995_0.4_0.3,600,13.31
75,prio_[64; 64; 64]_0.995_0.4_0.3,640,14.0
76,prio_[64; 64; 64]_0.995_0.4_0.4,100,0.63
76,prio_[64; 64; 64]_0.995_0.4_0.4,200,3.19
76,prio_[64; 64; 64]_0.995_0.4_0.4,300,7.18
76,prio_[64; 64; 64]_0.995_0.4_0.4,400,10.51
76,prio_[64; 64; 64]_0.995_0.4_0.4,500,12.7
76,prio_[64; 64; 64]_0.995_0.4_0.4,549,14.03
77,prio_[64; 64; 64]_0.995_0.4_0.5,100,0.57
77,prio_[64; 64; 64]_0.995_0.4_0.5,200,2.98
77,prio_[64; 64; 64]_0.995_0.4_0.5,300,6.27
77,prio_[64; 64; 64]_0.995_0.4_0.5,400,9.51
77,prio_[64; 64; 64]_0.995_0.4_0.5,500,12.72
77,prio_[64; 64; 64]_0.995_0.4_0.5,543,14.05
78,prio_[64; 64; 64]_0.995_0.4_0.6,100,0.73
78,prio_[64; 64; 64]_0.995_0.4_0.6,200,2.94
78,prio_[64; 64; 64]_0.995_0.4_0.6,300,6.82
78,prio_[64; 64; 64]_0.995_0.4_0.6,400,9.67
78,prio_[64; 64; 64]_0.995_0.4_0.6,500,12.88
78,prio_[64; 64; 64]_0.995_0.4_0.6,570,14.02
79,prio_[64; 64; 64]_0.995_0.4_0.7,100,0.54
79,prio_[64; 64; 64]_0.995_0.4_0.7,200,3.61
79,prio_[64; 64; 64]_0.995_0.4_0.7,300,7.06
79,prio_[64; 64; 64]_0.995_0.4_0.7,400,9.7
79,prio_[64; 64; 64]_0.995_0.4_0.7,500,12.33
79,prio_[64; 64; 64]_0.995_0.4_0.7,560,14.09
80,prio_[64; 64; 64]_0.995_0.4_0.8,100,0.48
80,prio_[64; 64; 64]_0.995_0.4_0.8,200,2.84
80,prio_[64; 64; 64]_0.995_0.4_0.8,300,7.28
80,prio_[64; 64; 64]_0.995_0.4_0.8,400,10.28
80,prio_[64; 64; 64]_0.995_0.4_0.8,500,11.59
80,prio_[64; 64; 64]_0.995_0.4_0.8,563,14.08
81,prio_[64; 64; 64]_0.995_0.4_0.9,100,0.55
81,prio_[64; 64; 64]_0.995_0.4_0.9,200,4.3
81,prio_[64; 64; 64]_0.995_0.4_0.9,300,8.33
81,prio_[64; 64; 64]_0.995_0.4_0.9,400,10.43
81,prio_[64; 64; 64]_0.995_0.4_0.9,500,11.97
81,prio_[64; 64; 64]_0.995_0.4_0.9,595,14.04
82,prio_[64; 64; 64]_0.995_0.5_0.0,100,0.38
82,prio_[64; 64; 64]_0.995_0.5_0.0,200,2.6
82,prio_[64; 64; 64]_0.995_0.5_0.0,300,5.04
82,prio_[64; 64; 64]_0.995_0.5_0.0,400,8.07
82,prio_[64; 64; 64]_0.995_0.5_0.0,500,11.55
82,prio_[64; 64; 64]_0.995_0.5_0.0,597,14.0
83,prio_[64; 64; 64]_0.995_0.5_0.1,100,0.72
83,prio_[64; 64; 64]_0.995_0.5_0.1,200,2.05
83,prio_[64; 64; 64]_0.995_0.5_0.1,300,5.55
83,prio_[64; 64; 64]_0.995_0.5_0.1,400,8.82
83,prio_[64; 64; 64]_0.995_0.5_0.1,500,11.52
83,prio_[64; 64; 64]_0.995_0.5_0.1,600,14.1
83,prio_[64; 64; 64]_0.995_0.5_0.1,600,14.1
84,prio_[64; 64; 64]_0.995_0.5_0.2,100,0.69
84,prio_[64; 64; 64]_0.995_0.5_0.2,200,3.19
84,prio_[64; 64; 64]_0.995_0.5_0.2,300,6.01
84,prio_[64; 64; 64]_0.995_0.5_0.2,400,8.89
84,prio_[64; 64; 64]_0.995_0.5_0.2,500,11.78
84,prio_[64; 64; 64]_0.995_0.5_0.2,600,13.58
84,prio_[64; 64; 64]_0.995_0.5_0.2,649,14.0
85,prio_[64; 64; 64]_0.995_0.5_0.3,100,0.79
85,prio_[64; 64; 64]_0.995_0.5_0.3,200,3.92
85,prio_[64; 64; 64]_0.995_0.5_0.3,300,6.63
85,prio_[64; 64; 64]_0.995_0.5_0.3,400,9.79
85,prio_[64; 64; 64]_0.995_0.5_0.3,500,11.7
85,prio_[64; 64; 64]_0.995_0.5_0.3,600,12.98
85,prio_[64; 64; 64]_0.995_0.5_0.3,665,14.05
86,prio_[64; 64; 64]_0.995_0.5_0.4,100,0.55
86,prio_[64; 64; 64]_0.995_0.5_0.4,200,2.86
86,prio_[64; 64; 64]_0.995_0.5_0.4,300,5.76
86,prio_[64; 64; 64]_0.995_0.5_0.4,400,8.8
86,prio_[64; 64; 64]_0.995_0.5_0.4,500,11.68
86,prio_[64; 64; 64]_0.995_0.5_0.4,600,12.81
86,prio_[64; 64; 64]_0.995_0.5_0.4,644,14.02
87,prio_[64; 64; 64]_0.995_0.5_0.5,100,0.5
87,prio_[64; 64; 64]_0.995_0.5_0.5,200,2.15
87,prio_[64; 64; 64]_0.995_0.5_0.5,300,5.1
87,prio_[64; 64; 64]_0.995_0.5_0.5,400,8.23
87,prio_[64; 64; 64]_0.995_0.5_0.5,500,10.95
87,prio_[64; 64; 64]_0.995_0.5_0.5,589,14.0
88,prio_[64; 64; 64]_0.995_0.5_0.6,100,1.31
88,prio_[64; 64; 64]_0.995_0.5_0.6,200,4.47
88,prio_[64; 64; 64]_0.995_0.5_0.6,300,8.03
88,prio_[64; 64; 64]_0.995_0.5_0.6,400,9.89
88,prio_[64; 64; 64]_0.995_0.5_0.6,500,12.57
88,prio_[64; 64; 64]_0.995_0.5_0.6,600,13.71
88,prio_[64; 64; 64]_0.995_0.5_0.6,610,14.02
89,prio_[64; 64; 64]_0.995_0.5_0.7,100,0.63
89,prio_[64; 64; 64]_0.995_0.5_0.7,200,4.11
89,prio_[64; 64; 64]_0.995_0.5_0.7,300,7.71
89,prio_[64; 64; 64]_0.995_0.5_0.7,400,10.74
89,prio_[64; 64; 64]_0.995_0.5_0.7,500,12.48
89,prio_[64; 64; 64]_0.995_0.5_0.7,597,14.06
90,prio_[64; 64; 64]_0.995_0.5_0.8,100,0.52
90,prio_[64; 64; 64]_0.995_0.5_0.8,200,3.86
90,prio_[64; 64; 64]_0.995_0.5_0.8,300,8.06
90,prio_[64; 64; 64]_0.995_0.5_0.8,400,11.15
90,prio_[64; 64; 64]_0.995_0.5_0.8,500,12.9
90,prio_[64; 64; 64]_0.995_0.5_0.8,560,14.01
91,prio_[64; 64; 64]_0.995_0.5_0.9,100,0.51
91,prio_[64; 64; 64]_0.995_0.5_0.9,200,2.89
91,prio_[64; 64; 64]_0.995_0.5_0.9,300,6.22
91,prio_[64; 64; 64]_0.995_0.5_0.9,400,10.02
91,prio_[64; 64; 64]_0.995_0.5_0.9,500,12.64
91,prio_[64; 64; 64]_0.995_0.5_0.9,580,14.06
92,prio_[64; 64; 64]_0.995_0.6_0.0,100,0.48
92,prio_[64; 64; 64]_0.995_0.6_0.0,200,2.19
92,prio_[64; 64; 64]_0.995_0.6_0.0,300,4.19
92,prio_[64; 64; 64]_0.995_0.6_0.0,400,6.86
92,prio_[64; 64; 64]_0.995_0.6_0.0,500,11.14
92,prio_[64; 64; 64]_0.995_0.6_0.0,600,13.86
92,prio_[64; 64; 64]_0.995_0.6_0.0,610,14.1
93,prio_[64; 64; 64]_0.995_0.6_0.1,100,0.62
93,prio_[64; 64; 64]_0.995_0.6_0.1,200,2.48
93,prio_[64; 64; 64]_0.995_0.6_0.1,300,5.45
93,prio_[64; 64; 64]_0.995_0.6_0.1,400,9.02
93,prio_[64; 64; 64]_0.995_0.6_0.1,500,12.21
93,prio_[64; 64; 64]_0.995_0.6_0.1,600,13.7
93,prio_[64; 64; 64]_0.995_0.6_0.1,646,14.0
94,prio_[64; 64; 64]_0.995_0.6_0.2,100,0.62
94,prio_[64; 64; 64]_0.995_0.6_0.2,200,2.56
94,prio_[64; 64; 64]_0.995_0.6_0.2,300,5.57
94,prio_[64; 64; 64]_0.995_0.6_0.2,400,8.02
94,prio_[64; 64; 64]_0.995_0.6_0.2,500,11.27
94,prio_[64; 64; 64]_0.995_0.6_0.2,600,12.68
94,prio_[64; 64; 64]_0.995_0.6_0.2,690,14.05
95,prio_[64; 64; 64]_0.995_0.6_0.3,100,0.78
95,prio_[64; 64; 64]_0.995_0.6_0.3,200,3.56
95,prio_[64; 64; 64]_0.995_0.6_0.3,300,6.79
95,prio_[64; 64; 64]_0.995_0.6_0.3,400,8.84
95,prio_[64; 64; 64]_0.995_0.6_0.3,500,12.45
95,prio_[64; 64; 64]_0.995_0.6_0.3,600,13.4
95,prio_[64; 64; 64]_0.995_0.6_0.3,627,14.04
96,prio_[64; 64; 64]_0.995_0.6_0.4,100,0.77
96,prio_[64; 64; 64]_0.995_0.6_0.4,200,3.33
96,prio_[64; 64; 64]_0.995_0.6_0.4,300,6.33
96,prio_[64; 64; 64]_0.995_0.6_0.4,400,9.25
96,prio_[64; 64; 64]_0.995_0.6_0.4,500,11.35
96,prio_[64; 64; 64]_0.995_0.6_0.4,600,13.8
96,prio_[64; 64; 64]_0.995_0.6_0.4,609,14.01
97,prio_[64; 64; 64]_0.995_0.6_0.5,100,0.77
97,prio_[64; 64; 64]_0.995_0.6_0.5,200,4.15
97,prio_[64; 64; 64]_0.995_0.6_0.5,300,7.93
97,prio_[64; 64; 64]_0.995_0.6_0.5,400,10.42
97,prio_[64; 64; 64]_0.995_0.6_0.5,500,11.39
97,prio_[64; 64; 64]_0.995_0.6_0.5,600,13.62
97,prio_[64; 64; 64]_0.995_0.6_0.5,608,14.04
98,prio_[64; 64; 64]_0.995_0.6_0.6,100,0.49
98,prio_[64; 64; 64]_0.995_0.6_0.6,200,3.26
98,prio_[64; 64; 64]_0.995_0.6_0.6,300,6.58
98,prio_[64; 64; 64]_0.995_0.6_0.6,400,9.55
98,prio_[64; 64; 64]_0.995_0.6_0.6,500,12.18
98,prio_[64; 64; 64]_0.995_0.6_0.6,600,13.75
98,prio_[64; 64; 64]_0.995_0.6_0.6,604,14.07
99,prio_[64; 64; 64]_0.995_0.6_0.7,100,0.26
99,prio_[64; 64; 64]_0.995_0.6_0.7,200,2.6
99,prio_[64; 64; 64]_0.995_0.6_0.7,300,5.63
99,prio_[64; 64; 64]_0.995_0.6_0.7,400,8.48
99,prio_[64; 64; 64]_0.995_0.6_0.7,500,12.14
99,prio_[64; 64; 64]_0.995_0.6_0.7,576,14.0
100,prio_[64; 64; 64]_0.995_0.6_0.8,100,0.66
100,prio_[64; 64; 64]_0.995_0.6_0.8,200,3.45
100,prio_[64; 64; 64]_0.995_0.6_0.8,300,8.1
100,prio_[64; 64; 64]_0.995_0.6_0.8,400,9.51
100,prio_[64; 64; 64]_0.995_0.6_0.8,500,11.43
100,prio_[64; 64; 64]_0.995_0.6_0.8,594,14.05
101,prio_[64; 64; 64]_0.995_0.6_0.9,100,0.71
101,prio_[64; 64; 64]_0.995_0.6_0.9,200,4.13
101,prio_[64; 64; 64]_0.995_0.6_0.9,300,6.86
101,prio_[64; 64; 64]_0.995_0.6_0.9,400,9.54
101,prio_[64; 64; 64]_0.995_0.6_0.9,500,13.2
101,prio_[64; 64; 64]_0.995_0.6_0.9,540,14.0
102,prio_[64; 64; 64]_0.995_0.7_0.0,100,0.86
102,prio_[64; 64; 64]_0.995_0.7_0.0,200,2.45
102,prio_[64; 64; 64]_0.995_0.7_0.0,300,4.89
102,prio_[64; 64; 64]_0.995_0.7_0.0,400,6.85
102,prio_[64; 64; 64]_0.995_0.7_0.0,500,9.96
102,prio_[64; 64; 64]_0.995_0.7_0.0,600,12.31
102,prio_[64; 64; 64]_0.995_0.7_0.0,700,13.73
102,prio_[64; 64; 64]_0.995_0.7_0.0,712,14.03
103,prio_[64; 64; 64]_0.995_0.7_0.1,100,0.7
103,prio_[64; 64; 64]_0.995_0.7_0.1,200,3.11
103,prio_[64; 64; 64]_0.995_0.7_0.1,300,5.97
103,prio_[64; 64; 64]_0.995_0.7_0.1,400,8.91
103,prio_[64; 64; 64]_0.995_0.7_0.1,500,11.77
103,prio_[64; 64; 64]_0.995_0.7_0.1,600,12.21
103,prio_[64; 64; 64]_0.995_0.7_0.1,674,14.03
104,prio_[64; 64; 64]_0.995_0.7_0.2,100,0.57
104,prio_[64; 64; 64]_0.995_0.7_0.2,200,3.69
104,prio_[64; 64; 64]_0.995_0.7_0.2,300,6.15
104,prio_[64; 64; 64]_0.995_0.7_0.2,400,8.68
104,prio_[64; 64; 64]_0.995_0.7_0.2,500,11.12
104,prio_[64; 64; 64]_0.995_0.7_0.2,600,13.53
104,prio_[64; 64; 64]_0.995_0.7_0.2,661,14.03
105,prio_[64; 64; 64]_0.995_0.7_0.3,100,0.38
105,prio_[64; 64; 64]_0.995_0.7_0.3,200,2.59
105,prio_[64; 64; 64]_0.995_0.7_0.3,300,5.52
105,prio_[64; 64; 64]_0.995_0.7_0.3,400,7.63
105,prio_[64; 64; 64]_0.995_0.7_0.3,500,11.36
105,prio_[64; 64; 64]_0.995_0.7_0.3,574,14.05
106,prio_[64; 64; 64]_0.995_0.7_0.4,100,0.53
106,prio_[64; 64; 64]_0.995_0.7_0.4,200,2.91
106,prio_[64; 64; 64]_0.995_0.7_0.4,300,6.21
106,prio_[64; 64; 64]_0.995_0.7_0.4,400,8.41
106,prio_[64; 64; 64]_0.995_0.7_0.4,500,12.04
106,prio_[64; 64; 64]_0.995_0.7_0.4,584,14.0
107,prio_[64; 64; 64]_0.995_0.7_0.5,100,0.29
107,prio_[64; 64; 64]_0.995_0.7_0.5,200,2.45
107,prio_[64; 64; 64]_0.995_0.7_0.5,300,5.57
107,prio_[64; 64; 64]_0.995_0.7_0.5,400,9.69
107,prio_[64; 64; 64]_0.995_0.7_0.5,500,11.3
107,prio_[64; 64; 64]_0.995_0.7_0.5,600,13.98
107,prio_[64; 64; 64]_0.995_0.7_0.5,601,14.08
108,prio_[64; 64; 64]_0.995_0.7_0.6,100,0.61
108,prio_[64; 64; 64]_0.995_0.7_0.6,200,3.28
108,prio_[64; 64; 64]_0.995_0.7_0.6,300,6.62
108,prio_[64; 64; 64]_0.995_0.7_0.6,400,9.19
108,prio_[64; 64; 64]_0.995_0.7_0.6,500,11.55
108,prio_[64; 64; 64]_0.995_0.7_0.6,600,12.85
108,prio_[64; 64; 64]_0.995_0.7_0.6,681,14.05
109,prio_[64; 64; 64]_0.995_0.7_0.7,100,0.5
109,prio_[64; 64; 64]_0.995_0.7_0.7,200,4.68
109,prio_[64; 64; 64]_0.995_0.7_0.7,300,8.16
109,prio_[64; 64; 64]_0.995_0.7_0.7,400,9.38
109,prio_[64; 64; 64]_0.995_0.7_0.7,500,11.28
109,prio_[64; 64; 64]_0.995_0.7_0.7,600,13.96
109,prio_[64; 64; 64]_0.995_0.7_0.7,602,14.01
110,prio_[64; 64; 64]_0.995_0.7_0.8,100,0.94
110,prio_[64; 64; 64]_0.995_0.7_0.8,200,4.58
110,prio_[64; 64; 64]_0.995_0.7_0.8,300,7.44
110,prio_[64; 64; 64]_0.995_0.7_0.8,400,10.57
110,prio_[64; 64; 64]_0.995_0.7_0.8,500,12.67
110,prio_[64; 64; 64]_0.995_0.7_0.8,575,14.05
111,prio_[64; 64; 64]_0.995_0.7_0.9,100,0.3
111,prio_[64; 64; 64]_0.995_0.7_0.9,200,2.47
111,prio_[64; 64; 64]_0.995_0.7_0.9,300,6.45
111,prio_[64; 64; 64]_0.995_0.7_0.9,400,9.96
111,prio_[64; 64; 64]_0.995_0.7_0.9,500,12.82
111,prio_[64; 64; 64]_0.995_0.7_0.9,553,14.01
112,prio_[64; 64; 64]_0.995_0.8_0.0,100,0.39
112,prio_[64; 64; 64]_0.995_0.8_0.0,200,1.57
112,prio_[64; 64; 64]_0.995_0.8_0.0,300,3.63
112,prio_[64; 64; 64]_0.995_0.8_0.0,400,5.89
112,prio_[64; 64; 64]_0.995_0.8_0.0,500,9.8
112,prio_[64; 64; 64]_0.995_0.8_0.0,600,12.19
112,prio_[64; 64; 64]_0.995_0.8_0.0,700,13.33
112,prio_[64; 64; 64]_0.995_0.8_0.0,789,14.0
113,prio_[64; 64; 64]_0.995_0.8_0.1,100,0.43
113,prio_[64; 64; 64]_0.995_0.8_0.1,200,2.63
113,prio_[64; 64; 64]_0.995_0.8_0.1,300,5.02
113,prio_[64; 64; 64]_0.995_0.8_0.1,400,6.92
113,prio_[64; 64; 64]_0.995_0.8_0.1,500,10.71
113,prio_[64; 64; 64]_0.995_0.8_0.1,600,12.55
113,prio_[64; 64; 64]_0.995_0.8_0.1,663,14.01
114,prio_[64; 64; 64]_0.995_0.8_0.2,100,0.19
114,prio_[64; 64; 64]_0.995_0.8_0.2,200,2.04
114,prio_[64; 64; 64]_0.995_0.8_0.2,300,3.66
114,prio_[64; 64; 64]_0.995_0.8_0.2,400,6.52
114,prio_[64; 64; 64]_0.995_0.8_0.2,500,9.19
114,prio_[64; 64; 64]_0.995_0.8_0.2,600,12.23
114,prio_[64; 64; 64]_0.995_0.8_0.2,667,14.05
115,prio_[64; 64; 64]_0.995_0.8_0.3,100,0.96
115,prio_[64; 64; 64]_0.995_0.8_0.3,200,3.97
115,prio_[64; 64; 64]_0.995_0.8_0.3,300,5.61
115,prio_[64; 64; 64]_0.995_0.8_0.3,400,8.66
115,prio_[64; 64; 64]_0.995_0.8_0.3,500,12.0
115,prio_[64; 64; 64]_0.995_0.8_0.3,600,12.9
115,prio_[64; 64; 64]_0.995_0.8_0.3,700,13.73
115,prio_[64; 64; 64]_0.995_0.8_0.3,723,14.01
116,prio_[64; 64; 64]_0.995_0.8_0.4,100,0.67
116,prio_[64; 64; 64]_0.995_0.8_0.4,200,2.98
116,prio_[64; 64; 64]_0.995_0.8_0.4,300,6.52
116,prio_[64; 64; 64]_0.995_0.8_0.4,400,9.67
116,prio_[64; 64; 64]_0.995_0.8_0.4,500,12.06
116,prio_[64; 64; 64]_0.995_0.8_0.4,600,12.86
116,prio_[64; 64; 64]_0.995_0.8_0.4,698,14.09
117,prio_[64; 64; 64]_0.995_0.8_0.5,100,0.7
117,prio_[64; 64; 64]_0.995_0.8_0.5,200,2.95
117,prio_[64; 64; 64]_0.995_0.8_0.5,300,4.9
117,prio_[64; 64; 64]_0.995_0.8_0.5,400,9.13
117,prio_[64; 64; 64]_0.995_0.8_0.5,500,12.42
117,prio_[64; 64; 64]_0.995_0.8_0.5,564,14.01
118,prio_[64; 64; 64]_0.995_0.8_0.6,100,0.22
118,prio_[64; 64; 64]_0.995_0.8_0.6,200,3.08
118,prio_[64; 64; 64]_0.995_0.8_0.6,300,6.58
118,prio_[64; 64; 64]_0.995_0.8_0.6,400,9.88
118,prio_[64; 64; 64]_0.995_0.8_0.6,500,12.34
118,prio_[64; 64; 64]_0.995_0.8_0.6,554,14.02
119,prio_[64; 64; 64]_0.995_0.8_0.7,100,0.01
119,prio_[64; 64; 64]_0.995_0.8_0.7,200,2.22
119,prio_[64; 64; 64]_0.995_0.8_0.7,300,4.98
119,prio_[64; 64; 64]_0.995_0.8_0.7,400,8.89
119,prio_[64; 64; 64]_0.995_0.8_0.7,500,10.96
119,prio_[64; 64; 64]_0.995_0.8_0.7,581,14.01
120,prio_[64; 64; 64]_0.995_0.8_0.8,100,0.79
120,prio_[64; 64; 64]_0.995_0.8_0.8,200,2.34
120,prio_[64; 64; 64]_0.995_0.8_0.8,300,6.31
120,prio_[64; 64; 64]_0.995_0.8_0.8,400,8.71
120,prio_[64; 64; 64]_0.995_0.8_0.8,500,11.5
120,prio_[64; 64; 64]_0.995_0.8_0.8,600,13.42
120,prio_[64; 64; 64]_0.995_0.8_0.8,635,14.02
121,prio_[64; 64; 64]_0.995_0.8_0.9,100,0.36
121,prio_[64; 64; 64]_0.995_0.8_0.9,200,2.47
121,prio_[64; 64; 64]_0.995_0.8_0.9,300,6.14
121,prio_[64; 64; 64]_0.995_0.8_0.9,400,8.31
121,prio_[64; 64; 64]_0.995_0.8_0.9,500,11.94
121,prio_[64; 64; 64]_0.995_0.8_0.9,569,14.02
122,prio_[64; 64; 64]_0.995_0.9_0.0,100,0.77
122,prio_[64; 64; 64]_0.995_0.9_0.0,200,3.22
122,prio_[64; 64; 64]_0.995_0.9_0.0,300,5.85
122,prio_[64; 64; 64]_0.995_0.9_0.0,400,7.51
122,prio_[64; 64; 64]_0.995_0.9_0.0,500,10.32
122,prio_[64; 64; 64]_0.995_0.9_0.0,600,13.12
122,prio_[64; 64; 64]_0.995_0.9_0.0,651,14.04
123,prio_[64; 64; 64]_0.995_0.9_0.1,100,0.4
123,prio_[64; 64; 64]_0.995_0.9_0.1,200,2.01
123,prio_[64; 64; 64]_0.995_0.9_0.1,300,3.87
123,prio_[64; 64; 64]_0.995_0.9_0.1,400,6.44
123,prio_[64; 64; 64]_0.995_0.9_0.1,500,11.11
123,prio_[64; 64; 64]_0.995_0.9_0.1,600,13.29
123,prio_[64; 64; 64]_0.995_0.9_0.1,642,14.03
124,prio_[64; 64; 64]_0.995_0.9_0.2,100,0.52
124,prio_[64; 64; 64]_0.995_0.9_0.2,200,3.86
124,prio_[64; 64; 64]_0.995_0.9_0.2,300,5.42
124,prio_[64; 64; 64]_0.995_0.9_0.2,400,7.29
124,prio_[64; 64; 64]_0.995_0.9_0.2,500,11.95
124,prio_[64; 64; 64]_0.995_0.9_0.2,597,14.03
125,prio_[64; 64; 64]_0.995_0.9_0.3,100,0.54
125,prio_[64; 64; 64]_0.995_0.9_0.3,200,2.82
125,prio_[64; 64; 64]_0.995_0.9_0.3,300,4.79
125,prio_[64; 64; 64]_0.995_0.9_0.3,400,7.32
125,prio_[64; 64; 64]_0.995_0.9_0.3,500,9.82
125,prio_[64; 64; 64]_0.995_0.9_0.3,600,11.86
125,prio_[64; 64; 64]_0.995_0.9_0.3,669,14.01
126,prio_[64; 64; 64]_0.995_0.9_0.4,100,0.28
126,prio_[64; 64; 64]_0.995_0.9_0.4,200,1.48
126,prio_[64; 64; 64]_0.995_0.9_0.4,300,5.09
126,prio_[64; 64; 64]_0.995_0.9_0.4,400,8.7
126,prio_[64; 64; 64]_0.995_0.9_0.4,500,10.87
126,prio_[64; 64; 64]_0.995_0.9_0.4,600,13.07
126,prio_[64; 64; 64]_0.995_0.9_0.4,690,14.0
127,prio_[64; 64; 64]_0.995_0.9_0.5,100,0.76
127,prio_[64; 64; 64]_0.995_0.9_0.5,200,3.57
127,prio_[64; 64; 64]_0.995_0.9_0.5,300,5.87
127,prio_[64; 64; 64]_0.995_0.9_0.5,400,8.73
127,prio_[64; 64; 64]_0.995_0.9_0.5,500,12.06
127,prio_[64; 64; 64]_0.995_0.9_0.5,600,13.52
127,prio_[64; 64; 64]_0.995_0.9_0.5,608,14.01
128,prio_[64; 64; 64]_0.995_0.9_0.6,100,0.84
128,prio_[64; 64; 64]_0.995_0.9_0.6,200,3.35
128,prio_[64; 64; 64]_0.995_0.9_0.6,300,6.17
128,prio_[64; 64; 64]_0.995_0.9_0.6,400,8.44
128,prio_[64; 64; 64]_0.995_0.9_0.6,500,11.12
128,prio_[64; 64; 64]_0.995_0.9_0.6,600,13.49
128,prio_[64; 64; 64]_0.995_0.9_0.6,630,14.03
129,prio_[64; 64; 64]_0.995_0.9_0.7,100,0.69
129,prio_[64; 64; 64]_0.995_0.9_0.7,200,2.69
129,prio_[64; 64; 64]_0.995_0.9_0.7,300,6.96
129,prio_[64; 64; 64]_0.995_0.9_0.7,400,8.5
129,prio_[64; 64; 64]_0.995_0.9_0.7,500,11.59
129,prio_[64; 64; 64]_0.995_0.9_0.7,600,13.73
129,prio_[64; 64; 64]_0.995_0.9_0.7,637,14.02
130,prio_[64; 64; 64]_0.995_0.9_0.8,100,0.01
130,prio_[64; 64; 64]_0.995_0.9_0.8,200,0.89
130,prio_[64; 64; 64]_0.995_0.9_0.8,300,4.18
130,prio_[64; 64; 64]_0.995_0.9_0.8,400,7.62
130,prio_[64; 64; 64]_0.995_0.9_0.8,500,10.26
130,prio_[64; 64; 64]_0.995_0.9_0.8,600,12.93
130,prio_[64; 64; 64]_0.995_0.9_0.8,684,14.01
131,prio_[64; 64; 64]_0.995_0.9_0.9,100,0.45
131,prio_[64; 64; 64]_0.995_0.9_0.9,200,2.95
131,prio_[64; 64; 64]_0.995_0.9_0.9,300,6.6
131,prio_[64; 64; 64]_0.995_0.9_0.9,400,9.03
131,prio_[64; 64; 64]_0.995_0.9_0.9,500,12.21
131,prio_[64; 64; 64]_0.995_0.9_0.9,600,12.94
131,prio_[64; 64; 64]_0.995_0.9_0.9,673,14.06
